locus_tag	ATG_index	location	within_frame	Unconstrained_mfe	Unconstrained_ensemble	Constrained_mfe	Constrained_ensemble
b3160	363	internal	True	-31.9	-29.9	-18.45	-16.5
b3160	381	internal	True	-35.13	-32.8	-20.42	-18.6
b3160	412	internal	False	-31.62	-28.6	-20.19	-18.4
b3160	460	internal	False	-31.91	-29.7	-22.01	-20.4
b3160	481	internal	False	-29.54	-27.0	-18.73	-16.37
b3160	588	internal	True	-27.47	-24.8	-17.39	-16.4
b3160	660	internal	True	-25.8	-23.9	-13.55	-11.8
b3160	723	internal	True	-29.26	-28.3	-22.05	-21.44
b3160	789	internal	True	-35.88	-34.3	-24.65	-23.1
b3160	820	internal	False	-30.26	-28.9	-17.04	-15.47
b3160	843	internal	True	-30.57	-28.5	-18.03	-16.37
b3160	877	internal	False	-29.42	-28.3	-17.75	-16.21
b3160	913	internal	False	-32.95	-31.1	-24.55	-23.3
b3160	921	internal	True	-32.9	-31.1	-22.93	-21.27
b3160	978	internal	True	-27.43	-25.9	-16.72	-14.9
b3160	982	internal	False	-27.59	-24.7	-17.91	-16.3
b3161	0	primary		-21.31	-20.0	-14.94	-14.4
b3161	84	internal	True	-35.56	-34.4	-24.12	-22.4
b3161	105	internal	True	-37.92	-36.2	-25.13	-24.18
b3161	132	internal	True	-25.31	-22.2	-15.08	-12.68
b3161	162	internal	True	-24.48	-23.1	-16.84	-15.6
b3161	180	internal	True	-26.72	-24.1	-15.06	-13.17
b3161	310	internal	False	-21.42	-18.8	-17.48	-16.1
b3161	360	internal	True	-28.09	-26.3	-17.26	-15.5
b3161	453	internal	True	-31.0	-28.2	-18.47	-16.3
b3161	520	internal	False	-26.99	-24.4	-16.23	-15.1
b3161	559	internal	False	-27.41	-25.6	-17.23	-16.29
b3161	568	internal	False	-25.44	-23.0	-16.15	-14.2
b3161	585	internal	True	-27.89	-25.8	-14.52	-12.57
b3161	642	internal	True	-28.74	-27.0	-13.08	-10.7
b3161	680	internal	False	-28.38	-26.0	-19.48	-17.9
b3161	702	internal	True	-30.23	-28.2	-15.65	-13.9
b3161	741	internal	True	-32.21	-29.5	-18.84	-16.89
b3161	799	internal	False	-30.47	-27.9	-17.08	-14.5
b3161	1048	internal	False	-34.06	-32.3	-21.42	-19.8
b3161	1158	internal	True	-34.24	-32.5	-17.4	-15.6
b3162	0	primary		-28.24	-26.1	-11.54	-10.34
b3162	124	internal	False	-36.9	-34.9	-19.71	-19.1
b3162	144	internal	True	-37.85	-35.6	-18.25	-16.5
b3162	279	internal	True	-28.4	-25.9	-20.24	-18.8
b3162	300	internal	True	-28.47	-26.2	-24.28	-22.9
b3162	313	internal	False	-30.23	-28.5	-15.79	-14.84
b3162	343	internal	False	-39.33	-37.3	-23.03	-22.0
b3162	466	internal	False	-32.47	-30.3	-13.48	-11.9
b3162	480	internal	True	-33.28	-31.5	-20.44	-19.7
b3162	489	internal	True	-28.72	-26.6	-14.01	-12.5
b3162	519	internal	True	-30.05	-28.7	-16.25	-15.0
b3162	567	internal	True	-33.02	-32.0	-15.03	-13.3
b3162	603	internal	True	-29.67	-27.8	-16.91	-15.0
b3162	687	internal	True	-28.03	-26.5	-16.93	-15.07
b3162	736	internal	False	-25.16	-22.8	-15.84	-14.9
b3162	834	internal	True	-30.78	-28.7	-16.79	-15.7
b3162	877	internal	False	-32.11	-30.2	-18.73	-17.0
b3162	969	internal	True	-30.5	-28.6	-22.12	-20.99
b3162	1089	internal	True	-24.35	-21.9	-20.94	-20.0
b3162	1290	internal	True	-27.71	-25.1	-14.98	-13.4
b3162	1327	internal	False	-26.48	-23.7	-16.97	-14.7
b3162	1335	internal	True	-27.78	-25.6	-19.16	-18.0
b3162	1366	internal	False	-32.12	-29.9	-21.92	-20.5
b3162	1444	internal	False	-45.4	-44.5	-28.69	-27.3
b3162	1455	internal	True	-32.22	-29.9	-16.89	-14.75
b3162	1486	internal	False	-31.48	-28.9	-18.15	-16.0
b3162	1489	internal	False	-34.14	-31.5	-21.82	-20.1
b3162	1608	internal	True	-23.75	-21.3	-9.29	-8.6
b3162	1662	internal	True	-31.36	-29.6	-26.04	-24.87
b3162	1668	internal	True	-32.21	-30.8	-26.7	-26.2
b3162	1684	internal	False	-34.4	-32.4	-19.14	-17.15
b3162	1798	internal	False	-46.06	-43.4	-29.6	-27.97
b3162	1849	internal	False	-36.9	-35.6	-25.44	-24.0
b3162	1882	internal	False	-30.6	-28.0	-15.1	-13.3
b4685	0	primary		-27.12	-23.6	-12.52	-10.2
b4685	22	internal	False	-25.21	-22.2	-13.35	-12.14
b4685	25	internal	False	-25.17	-22.2	-12.25	-10.9
b4685	32	internal	False	-26.59	-23.2	-11.95	-10.2
b4685	73	internal	False	-28.24	-26.1	-11.54	-10.34
b3163	0	primary		-25.02	-22.2	-17.09	-15.0
b3163	53	internal	False	-31.32	-29.0	-16.56	-15.3
b3163	138	internal	True	-25.11	-23.2	-18.28	-17.4
b3163	172	internal	False	-26.62	-24.7	-18.04	-16.7
b3163	196	internal	False	-31.9	-30.6	-17.0	-15.62
b3163	214	internal	False	-27.23	-25.8	-16.64	-15.0
b3163	282	internal	True	-32.04	-29.8	-14.54	-13.4
b3163	337	internal	False	-25.01	-23.4	-13.64	-12.8
b3163	346	internal	False	-22.24	-20.3	-6.19	-3.87
b3163	451	internal	False	-26.49	-23.7	-16.86	-15.31
b3163	484	internal	False	-24.28	-22.8	-19.8	-19.24
b3163	532	internal	False	-35.69	-34.4	-18.51	-17.8
b3163	596	internal	False	-25.62	-23.9	-17.27	-16.5
b3163	645	internal	True	-29.13	-27.1	-14.37	-12.2
b3163	856	internal	False	-27.2	-25.2	-14.59	-13.47
b3164	63	internal	True	-32.3	-30.5	-21.51	-21.1
b3164	66	internal	True	-29.11	-26.5	-15.35	-13.1
b3164	93	internal	True	-33.42	-31.7	-22.21	-21.2
b3164	102	internal	True	-32.45	-30.2	-24.24	-23.0
b3164	106	internal	False	-32.55	-30.8	-18.12	-16.3
b3164	390	internal	True	-25.12	-22.3	-11.43	-8.8
b3164	436	internal	False	-28.4	-26.8	-19.55	-18.31
b3164	472	internal	False	-24.5	-23.1	-13.23	-11.7
b3164	561	internal	True	-30.96	-29.1	-24.69	-23.5
b3164	600	internal	True	-29.48	-27.1	-16.98	-15.4
b3164	625	internal	False	-29.14	-28.2	-15.18	-13.5
b3164	658	internal	False	-27.66	-25.8	-21.49	-20.4
b3164	766	internal	False	-32.65	-30.8	-17.85	-16.1
b3164	799	internal	False	-32.02	-31.2	-16.34	-14.0
b3164	811	internal	False	-27.99	-26.1	-14.72	-13.42
b3164	966	internal	True	-35.62	-33.9	-26.56	-25.3
b3164	982	internal	False	-36.97	-35.5	-21.86	-20.9
b3164	1096	internal	False	-26.62	-25.1	-15.46	-14.3
b3164	1104	internal	True	-22.84	-20.7	-14.25	-13.08
b3164	1173	internal	True	-26.64	-25.2	-12.41	-10.9
b3164	1242	internal	True	-33.52	-31.4	-18.1	-15.8
b3164	1251	internal	True	-30.25	-28.2	-19.02	-16.9
b3164	1317	internal	True	-31.07	-29.5	-22.45	-21.5
b3164	1350	internal	True	-37.95	-35.2	-28.71	-27.6
b3164	1395	internal	True	-30.99	-28.1	-16.73	-14.4
b3164	1470	internal	True	-25.35	-23.2	-19.28	-17.9
b3164	1518	internal	True	-24.75	-22.1	-12.67	-11.1
b3164	1554	internal	True	-32.0	-30.6	-18.03	-16.3
b3164	1608	internal	True	-33.3	-31.4	-22.33	-20.07
b3164	1699	internal	False	-20.46	-18.3	-9.29	-7.22
b3164	1771	internal	False	-22.98	-21.4	-12.49	-11.08
b3164	1819	internal	False	-29.27	-26.8	-18.41	-17.0
b3164	2001	internal	True	-27.85	-26.1	-18.15	-16.6
b3165	0	primary		-17.49	-14.6	-9.74	-7.55
b3165	174	internal	True	-25.9	-24.5	-8.22	-5.89
b3166	0	primary		-43.0	-41.5	-30.18	-29.2
b3166	66	internal	True	-43.94	-43.0	-19.2	-18.1
b3166	79	internal	False	-39.07	-37.9	-13.73	-11.9
b3166	159	internal	True	-42.75	-41.3	-29.65	-28.4
b3166	268	internal	False	-28.65	-26.1	-22.82	-21.64
b3166	372	internal	True	-27.2	-25.4	-16.64	-15.0
b3166	415	internal	False	-26.14	-25.1	-17.11	-16.1
b3166	466	internal	False	-27.31	-24.8	-21.62	-20.4
b3166	487	internal	False	-24.17	-22.3	-14.28	-12.8
b3166	496	internal	False	-21.76	-19.6	-9.62	-7.5
b3166	553	internal	False	-25.97	-24.6	-16.27	-15.69
b3166	586	internal	False	-29.92	-27.2	-16.98	-15.7
b3166	636	internal	True	-30.04	-27.5	-19.67	-17.0
b3166	723	internal	True	-28.61	-26.6	-19.17	-17.3
b3166	729	internal	True	-27.91	-26.2	-17.45	-16.2
b3166	796	internal	False	-29.87	-28.9	-22.97	-22.3
b3166	879	internal	True	-27.39	-25.2	-22.89	-20.4
b3166	895	internal	False	-32.41	-30.6	-18.21	-16.59
b3167	0	primary		-29.71	-27.4	-24.55	-23.0
b3167	42	internal	True	-24.06	-22.8	-11.52	-9.8
b3167	99	internal	True	-28.01	-26.0	-14.87	-12.77
b3167	102	internal	True	-30.74	-28.6	-16.54	-15.1
b3167	126	internal	True	-30.04	-28.5	-13.25	-11.6
b3167	145	internal	False	-30.4	-28.4	-20.4	-18.8
b3167	157	internal	False	-29.32	-27.6	-19.19	-17.79
b3167	181	internal	False	-24.83	-22.6	-16.67	-15.04
b3167	258	internal	True	-32.08	-30.4	-17.04	-15.4
b3167	318	internal	True	-25.01	-22.9	-14.43	-12.6
b3167	324	internal	True	-31.02	-29.0	-22.09	-20.6
b3167	355	internal	False	-29.56	-27.5	-15.88	-14.4
b3168	0	primary		-21.8	-19.9	-15.02	-12.72
b3168	7	internal	False	-21.02	-18.7	-15.13	-13.11
b3168	76	internal	False	-40.58	-38.4	-20.71	-19.39
b3168	492	internal	True	-17.7	-14.5	-15.06	-13.7
b3168	624	internal	True	-18.53	-15.9	-10.9	-9.29
b3168	641	internal	False	-29.47	-28.5	-17.69	-16.4
b3168	703	internal	False	-26.64	-25.1	-21.49	-20.2
b3168	972	internal	True	-29.41	-28.2	-23.59	-22.8
b3168	1005	internal	True	-31.74	-30.5	-16.42	-14.7
b3168	1008	internal	True	-31.3	-30.4	-14.7	-13.9
b3168	1023	internal	True	-32.64	-31.0	-17.15	-15.3
b3168	1080	internal	True	-28.56	-27.2	-17.65	-16.3
b3168	1131	internal	True	-36.96	-35.1	-26.68	-24.7
b3168	1188	internal	True	-37.91	-36.5	-21.9	-20.3
b3168	1314	internal	True	-27.6	-25.8	-20.97	-20.0
b3168	1359	internal	True	-36.66	-33.5	-24.36	-23.3
b3168	1425	internal	True	-33.43	-31.7	-23.33	-22.2
b3168	1624	internal	False	-37.01	-34.4	-20.99	-19.4
b3168	1689	internal	True	-30.13	-28.6	-19.11	-17.5
b3168	1824	internal	True	-33.5	-32.3	-20.05	-17.7
b3168	1915	internal	False	-28.53	-25.9	-15.5	-13.4
b3168	2028	internal	True	-24.41	-22.6	-18.41	-17.2
b3168	2040	internal	True	-26.01	-24.4	-12.89	-11.5
b3168	2251	internal	False	-35.31	-33.3	-19.61	-17.91
b3168	2343	internal	True	-31.2	-29.8	-16.2	-14.5
b3168	2352	internal	True	-30.56	-28.3	-20.15	-18.9
b3168	2445	internal	True	-31.72	-29.5	-18.18	-16.78
b3168	2548	internal	False	-29.18	-26.8	-18.15	-16.6
b3168	2574	internal	True	-24.94	-22.6	-14.45	-11.6
b3168	2579	internal	False	-25.13	-22.1	-13.57	-11.17
b3168	2623	internal	False	-24.88	-22.8	-13.54	-11.8
b3169	0	primary		-19.55	-16.2	-16.09	-14.5
b3169	40	internal	False	-22.08	-20.3	-11.34	-9.4
b3169	115	internal	False	-20.53	-18.4	-18.85	-16.64
b3169	196	internal	False	-26.65	-24.7	-16.92	-15.0
b3169	244	internal	False	-21.28	-19.4	-14.64	-13.48
b3169	250	internal	False	-21.15	-19.2	-15.93	-14.68
b3169	372	internal	True	-29.38	-26.8	-17.56	-16.2
b3169	498	internal	True	-33.3	-31.7	-17.23	-15.4
b3169	609	internal	True	-29.9	-28.0	-18.14	-16.8
b3169	759	internal	True	-34.08	-32.6	-17.1	-15.7
b3169	829	internal	False	-38.25	-36.9	-23.61	-22.38
b3169	861	internal	True	-29.87	-28.4	-17.21	-15.5
b3169	895	internal	False	-31.88	-30.0	-19.1	-17.0
b3169	912	internal	True	-35.26	-32.5	-22.07	-19.8
b3169	1014	internal	True	-35.84	-33.9	-25.99	-24.8
b3169	1156	internal	False	-28.22	-26.2	-18.71	-16.8
b3169	1164	internal	True	-28.12	-26.2	-16.32	-14.7
b3169	1195	internal	False	-29.87	-28.9	-20.55	-19.3
b3169	1234	internal	False	-29.03	-27.7	-15.39	-13.2
b3169	1393	internal	False	-33.13	-31.3	-17.82	-16.2
b3169	1446	internal	True	-32.28	-31.5	-16.48	-15.8
b3170	30	internal	True	-26.72	-23.9	-21.21	-19.6
b3170	130	internal	False	-30.3	-28.7	-19.64	-18.4
b3170	139	internal	False	-31.76	-30.6	-18.58	-16.6
b3170	145	internal	False	-31.9	-29.7	-22.32	-21.1
b3170	157	internal	False	-25.67	-24.1	-15.6	-14.0
b3170	187	internal	False	-25.41	-21.8	-13.08	-10.99
b3170	312	internal	True	-36.38	-34.3	-18.76	-17.6
b3170	335	internal	False	-35.03	-33.0	-23.87	-22.7
b3170	369	internal	True	-26.02	-25.4	-12.25	-10.44
b3170	397	internal	False	-27.72	-25.4	-15.66	-14.1
b3172	0	primary		-18.03	-16.4	-12.67	-11.6
b3172	90	internal	True	-31.1	-28.7	-19.26	-17.1
b3172	115	internal	False	-24.73	-22.0	-13.71	-12.4
b3172	157	internal	False	-31.81	-30.7	-22.04	-20.7
b3172	160	internal	False	-31.64	-30.8	-19.65	-17.9
b3172	180	internal	True	-31.81	-30.5	-15.94	-14.5
b3172	336	internal	True	-30.89	-29.4	-17.44	-16.0
b3172	351	internal	True	-32.29	-30.7	-20.75	-19.22
b3172	361	internal	False	-28.41	-27.0	-20.02	-18.1
b3172	427	internal	False	-29.25	-27.4	-15.27	-14.2
b3172	442	internal	False	-21.85	-20.7	-8.85	-7.2
b3172	490	internal	False	-23.03	-21.3	-16.6	-14.7
b3172	508	internal	False	-24.98	-23.5	-13.75	-12.88
b3172	513	internal	True	-26.99	-24.8	-15.32	-14.18
b3172	525	internal	True	-25.7	-23.2	-15.81	-13.8
b3172	552	internal	True	-23.84	-21.8	-13.81	-12.14
b3172	588	internal	True	-25.23	-23.6	-15.61	-14.4
b3172	604	internal	False	-24.43	-22.9	-12.5	-11.8
b3172	660	internal	True	-26.04	-24.0	-16.84	-15.7
b3172	679	internal	False	-22.8	-20.1	-11.27	-9.4
b3172	777	internal	True	-35.43	-34.2	-23.55	-22.4
b3172	780	internal	True	-35.82	-34.2	-26.28	-24.6
b3172	822	internal	True	-27.7	-25.2	-16.24	-14.17
b3172	888	internal	True	-24.08	-22.0	-13.19	-11.5
b3172	910	internal	False	-25.67	-24.5	-13.06	-11.3
b3172	967	internal	False	-28.24	-25.6	-14.88	-12.5
b3172	1026	internal	True	-35.95	-33.5	-22.97	-20.8
b3172	1164	internal	True	-27.0	-24.7	-17.14	-16.05
b3172	1195	internal	False	-30.18	-28.8	-13.37	-12.0
b3172	1218	internal	True	-29.43	-27.5	-16.08	-14.4
b3172	1264	internal	False	-23.86	-21.0	-14.77	-12.6
b3173	0	primary		-14.82	-11.6	-6.2	-3.3
b3173	108	internal	True	-23.86	-20.9	-10.66	-8.3
b3173	222	internal	True	-27.33	-25.0	-13.05	-10.2
b3173	242	internal	False	-24.47	-21.8	-12.77	-10.0
b3173	268	internal	False	-24.43	-23.3	-15.45	-14.44
b3173	271	internal	False	-24.41	-23.0	-13.83	-12.24
b3173	307	internal	False	-21.93	-20.5	-11.48	-9.87
b3173	321	internal	True	-21.97	-19.8	-9.85	-8.3
b3173	330	internal	True	-21.18	-19.8	-10.36	-9.69
b3173	347	internal	False	-17.38	-15.6	-15.67	-14.87
b3173	397	internal	False	-16.94	-14.0	-14.13	-11.8
b3173	400	internal	False	-17.01	-14.0	-11.53	-10.07
b3173	493	internal	False	-16.11	-14.8	-10.71	-9.5
b3173	711	internal	True	-25.54	-23.6	-16.36	-15.27
b3173	721	internal	False	-25.11	-23.6	-15.6	-14.6
b3173	859	internal	False	-15.96	-14.0	-8.16	-7.27
b3173	894	internal	True	-16.16	-13.3	-10.62	-8.6
b3173	955	internal	False	-21.74	-18.3	-12.86	-11.1
b3173	981	internal	True	-23.97	-21.0	-15.95	-14.5
b3173	990	internal	True	-27.39	-24.3	-14.36	-11.7
b3173	1003	internal	False	-22.97	-19.2	-13.7	-11.6
b3173	1018	internal	False	-20.13	-17.3	-9.7	-8.1
b3173	1096	internal	False	-18.59	-16.0	-11.52	-10.2
b3173	1105	internal	False	-20.75	-18.6	-12.24	-10.5
b3173	1168	internal	False	-20.51	-17.8	-10.69	-10.1
b3173	1177	internal	False	-20.3	-17.7	-10.27	-7.91
b3173	1254	internal	True	-27.71	-25.0	-13.8	-11.87
b3173	1312	internal	False	-26.19	-23.7	-16.74	-15.27
b3173	1345	internal	False	-33.54	-30.9	-21.77	-20.3
b3173	1353	internal	True	-31.4	-28.9	-21.87	-20.4
b3173	1384	internal	False	-23.45	-21.1	-11.04	-9.5
b3173	1447	internal	False	-17.57	-16.7	-9.3	-8.2
b3173	1455	internal	True	-19.51	-17.7	-11.14	-10.35
b3173	1534	internal	False	-25.68	-24.1	-15.51	-14.5
b3173	1543	internal	False	-23.51	-21.8	-11.26	-9.5
b3173	1546	internal	False	-23.88	-21.5	-12.63	-11.1
b3173	1558	internal	False	-22.01	-19.8	-9.99	-7.7
b3173	1563	internal	True	-23.71	-21.9	-13.04	-10.8
b3175	0	primary		-22.4	-20.1	-12.76	-10.97
b3175	4	internal	False	-24.24	-21.5	-16.8	-15.57
b3175	60	internal	True	-31.4	-29.3	-16.48	-14.4
b3175	87	internal	True	-31.63	-29.4	-19.81	-18.4
b3175	153	internal	True	-25.75	-23.1	-16.78	-15.2
b3175	162	internal	True	-26.51	-24.3	-12.96	-11.4
b3175	248	internal	False	-22.1	-20.3	-15.8	-14.6
b3176	0	primary		-27.91	-25.8	-20.96	-20.2
b3176	28	internal	False	-22.37	-19.1	-12.14	-9.3
b3176	52	internal	False	-27.85	-25.9	-14.12	-12.0
b3176	168	internal	True	-29.94	-27.3	-19.39	-16.84
b3176	234	internal	True	-40.54	-39.1	-26.89	-24.6
b3176	325	internal	False	-25.8	-24.1	-20.43	-19.3
b3176	367	internal	False	-26.87	-25.6	-14.12	-13.2
b3176	396	internal	True	-31.62	-29.9	-25.04	-24.3
b3176	457	internal	False	-33.53	-31.8	-23.29	-22.2
b3176	640	internal	False	-36.21	-34.2	-26.01	-24.4
b3176	727	internal	False	-32.64	-30.7	-15.27	-13.4
b3176	744	internal	True	-35.78	-34.5	-21.18	-19.47
b3176	754	internal	False	-36.07	-34.9	-24.17	-23.0
b3176	772	internal	False	-34.3	-32.2	-27.83	-26.4
b3176	786	internal	True	-41.41	-40.1	-21.02	-19.4
b3176	852	internal	True	-30.65	-28.0	-20.83	-19.4
b3176	861	internal	True	-33.63	-31.4	-23.36	-20.8
b3176	942	internal	True	-27.91	-25.5	-21.13	-20.2
b3176	985	internal	False	-32.29	-30.7	-17.6	-15.7
b3176	1053	internal	True	-37.21	-35.2	-20.84	-18.8
b3176	1068	internal	True	-35.27	-33.1	-26.91	-26.0
b3176	1095	internal	True	-28.75	-26.5	-23.39	-22.27
b3176	1101	internal	True	-27.6	-24.9	-16.5	-15.27
b3176	1162	internal	False	-28.5	-26.4	-24.53	-23.0
b3176	1263	internal	True	-29.47	-27.2	-18.25	-16.79
b3176	1318	internal	False	-30.68	-29.7	-16.04	-15.3
b3177	0	primary		-20.93	-17.7	-16.36	-14.97
b3177	51	internal	True	-27.51	-25.2	-16.49	-14.5
b3177	88	internal	False	-28.92	-27.8	-13.74	-12.6
b3177	115	internal	False	-32.71	-31.9	-23.64	-23.0
b3177	127	internal	False	-28.95	-26.5	-15.54	-13.9
b3177	138	internal	True	-31.44	-28.9	-21.7	-19.64
b3177	343	internal	False	-26.22	-24.1	-19.22	-17.74
b3177	414	internal	True	-30.54	-29.2	-18.77	-17.6
b3177	420	internal	True	-30.08	-28.1	-20.43	-19.8
b3177	441	internal	True	-27.5	-26.0	-18.19	-16.64
b3177	460	internal	False	-22.35	-20.1	-12.64	-11.3
b3177	466	internal	False	-21.96	-19.8	-12.21	-10.8
b3177	651	internal	True	-33.55	-31.5	-22.1	-20.34
b3177	666	internal	True	-32.74	-31.7	-23.95	-22.9
b3177	741	internal	True	-33.66	-31.6	-16.25	-13.9
b3177	769	internal	False	-33.15	-30.6	-28.28	-27.6
b3177	795	internal	True	-23.84	-21.5	-9.18	-8.0
b3177	841	internal	False	-27.91	-25.8	-20.96	-20.2
b3178	0	primary		-21.07	-18.2	-12.84	-10.3
b3178	45	internal	True	-30.35	-29.0	-18.65	-17.67
b3178	82	internal	False	-29.22	-27.1	-15.88	-14.24
b3178	324	internal	True	-30.81	-29.5	-19.53	-18.0
b3178	357	internal	True	-31.84	-30.2	-22.28	-20.8
b3178	366	internal	True	-32.52	-29.7	-19.98	-17.8
b3178	393	internal	True	-37.86	-35.1	-24.44	-23.17
b3178	420	internal	True	-35.73	-34.6	-27.02	-26.0
b3178	567	internal	True	-32.34	-30.0	-21.09	-19.2
b3178	669	internal	True	-24.61	-23.3	-14.83	-12.6
b3178	705	internal	True	-30.2	-27.6	-17.77	-15.55
b3178	751	internal	False	-34.75	-32.8	-24.78	-22.4
b3178	805	internal	False	-40.51	-38.8	-28.19	-26.7
b3178	831	internal	True	-33.9	-31.6	-21.99	-20.9
b3178	843	internal	True	-41.03	-40.4	-24.67	-23.7
b3178	847	internal	False	-32.64	-30.1	-15.89	-13.6
b3178	967	internal	False	-37.26	-35.4	-20.35	-19.4
b3178	1002	internal	True	-35.36	-32.9	-23.73	-22.6
b3178	1143	internal	True	-27.1	-24.2	-14.63	-12.5
b3178	1176	internal	True	-29.88	-28.1	-17.66	-16.7
b3178	1179	internal	True	-29.88	-28.1	-17.01	-15.1
b3178	1200	internal	True	-28.05	-26.4	-10.99	-9.8
b3178	1206	internal	True	-28.41	-27.2	-9.05	-7.4
b3178	1252	internal	False	-32.75	-30.3	-22.41	-21.1
b3178	1450	internal	False	-32.73	-32.4	-19.62	-18.4
b3178	1506	internal	True	-30.05	-27.3	-16.44	-14.9
b3178	1608	internal	True	-24.39	-22.7	-15.38	-14.5
b3178	1615	internal	False	-26.77	-25.0	-13.66	-12.4
b3178	1701	internal	True	-22.44	-19.8	-16.37	-14.2
b3178	1714	internal	False	-27.82	-26.1	-17.32	-15.8
b3178	1719	internal	True	-28.65	-26.9	-17.62	-15.8
b3178	1726	internal	False	-28.8	-26.8	-12.86	-10.4
b3178	1734	internal	True	-24.26	-22.0	-12.99	-11.14
b3178	1741	internal	False	-26.44	-24.0	-15.15	-13.14
b3178	1768	internal	False	-28.42	-26.0	-18.4	-16.5
b3178	1776	internal	True	-31.66	-28.9	-19.83	-17.4
b3178	1789	internal	False	-26.96	-25.1	-16.14	-14.6
b3178	1846	internal	False	-31.09	-29.3	-22.8	-21.8
b3178	1876	internal	False	-32.68	-30.6	-21.85	-19.9
b3178	1908	internal	True	-24.28	-22.5	-16.18	-14.17
b3179	0	primary		-23.45	-21.2	-17.69	-16.5
b3179	64	internal	False	-32.17	-30.8	-23.34	-22.3
b3179	118	internal	False	-25.79	-24.8	-18.28	-17.3
b3179	156	internal	True	-21.92	-18.7	-13.86	-11.6
b3179	202	internal	False	-33.31	-30.6	-20.54	-18.04
b3179	258	internal	True	-30.74	-29.0	-21.69	-20.17
b3179	304	internal	False	-27.77	-25.2	-20.17	-18.97
b3179	315	internal	True	-30.18	-28.0	-19.39	-17.7
b3179	363	internal	True	-32.76	-30.8	-21.3	-20.0
b3179	372	internal	True	-33.02	-31.0	-23.84	-22.7
b3179	384	internal	True	-31.2	-29.4	-20.89	-18.8
b3179	420	internal	True	-33.15	-31.5	-18.65	-17.0
b3179	447	internal	True	-32.74	-30.4	-22.4	-20.77
b3179	457	internal	False	-31.44	-28.5	-21.8	-20.0
b3179	514	internal	False	-25.97	-23.6	-15.96	-14.0
b3180	0	primary		-18.56	-17.8	-13.96	-13.2
b3180	79	internal	False	-32.07	-30.2	-17.3	-15.91
b3180	130	internal	False	-22.34	-20.3	-14.93	-12.9
b3180	220	internal	False	-29.46	-28.2	-12.55	-10.8
b3181	0	primary		-25.89	-24.6	-19.61	-18.8
b3181	15	internal	True	-18.19	-16.1	-10.69	-9.0
b3181	115	internal	False	-29.71	-27.9	-14.65	-12.64
b3181	226	internal	False	-33.0	-31.6	-21.25	-20.1
b3181	237	internal	True	-35.28	-34.2	-19.91	-18.27
b3181	247	internal	False	-32.07	-30.5	-19.38	-17.4
b3181	328	internal	False	-21.88	-19.2	-8.66	-6.3
b3181	406	internal	False	-27.35	-25.2	-18.43	-16.2
b3181	409	internal	False	-26.72	-24.2	-20.05	-18.14
b3182	0	primary		-24.02	-21.4	-16.37	-13.9
b3182	64	internal	False	-21.67	-19.1	-11.59	-9.8
b3182	70	internal	False	-24.49	-21.7	-16.37	-15.3
b3182	114	internal	True	-26.9	-24.8	-14.66	-11.67
b3182	168	internal	True	-35.79	-34.0	-19.83	-17.9
b3182	271	internal	False	-32.55	-30.3	-19.11	-17.6
b3182	354	internal	True	-32.81	-31.3	-22.8	-21.5
b3182	394	internal	False	-20.39	-18.7	-11.32	-9.7
b3182	400	internal	False	-21.51	-20.2	-12.68	-11.32
b3182	455	internal	False	-22.94	-20.0	-5.59	-3.17
b3182	460	internal	False	-23.92	-21.1	-8.19	-6.34
b3182	465	internal	True	-25.12	-23.0	-13.35	-12.5
b3182	473	internal	False	-27.19	-25.2	-21.07	-19.1
b3182	558	internal	True	-20.86	-18.1	-13.73	-11.7
b3182	597	internal	True	-23.98	-23.0	-15.43	-14.4
b3182	658	internal	False	-36.56	-35.0	-23.75	-22.1
b3182	698	internal	False	-37.24	-35.3	-23.02	-21.55
b3182	748	internal	False	-32.79	-30.6	-17.9	-15.7
b3182	760	internal	False	-31.1	-28.8	-16.27	-13.7
b3182	781	internal	False	-33.64	-32.2	-27.99	-27.0
b3182	903	internal	True	-25.54	-23.2	-17.77	-16.5
b3182	924	internal	True	-25.51	-23.6	-18.12	-16.8
b3182	948	internal	True	-32.54	-31.0	-19.89	-18.7
b3182	958	internal	False	-35.27	-33.0	-21.25	-19.3
b3182	970	internal	False	-37.47	-34.6	-25.32	-23.47
b3182	983	internal	False	-41.39	-38.9	-24.25	-22.9
b3182	1063	internal	False	-29.3	-27.4	-14.26	-11.8
b3182	1107	internal	True	-25.1	-23.0	-12.38	-10.7
b3182	1110	internal	True	-24.89	-23.0	-11.13	-9.0
b3182	1144	internal	False	-24.94	-23.1	-20.91	-19.7
b3182	1164	internal	True	-28.16	-26.6	-23.06	-22.3
b3182	1183	internal	False	-36.93	-35.1	-19.59	-18.3
b3182	1231	internal	False	-34.61	-33.4	-21.85	-20.7
b3182	1314	internal	True	-24.98	-22.1	-15.51	-13.85
b3182	1342	internal	False	-26.86	-24.5	-19.53	-17.98
b3183	0	primary		-24.03	-22.1	-18.21	-17.4
b3183	13	internal	False	-29.0	-27.5	-23.65	-22.3
b3183	43	internal	False	-24.13	-22.3	-12.47	-10.8
b3183	52	internal	False	-29.07	-27.5	-17.19	-15.8
b3183	103	internal	False	-33.62	-32.2	-21.98	-20.6
b3183	121	internal	False	-24.61	-23.1	-11.87	-10.5
